playlist,track_id,name,duration_ms,song_popularity,explicit_lyrics,markets,name_length,lyrics,album,album_type,record_company,genres,month,year,holiday_effect,artist,solo_group,artist_popularity_mean,artist_popularity_max,followers_mean,followers_max,GT_mean_value,GT_std_value,GT_range_value,peak,age,country_code,key,mode,time_signature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo
top_2018,1cS0TgbR263ey9jn0MwD2s,River (feat. Ed Sheeran),221013,77,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",5,ive been a liar been a thief been a lover been a cheat all my sins need holy water feel it washing over me well little one i dont want to admit to something if all its gonna cause is pain truth and my lies right now are falling like the rain so let the river run hes comin home with his neck scratched to catch flack sweat jackets and dress slacks mismatched on his breaths jack hes a sex addict and she just wants to exact revenge and get back its a chess match shes on his back like a jetpack shes kept track of all his internet chats and guess who just happens to be movin on to the next actually just shit on my last chick and she has what my ex lacks cause she loves danger psychopath and you dont fuck with no mans girl even i know that but shes devised some plan to stab him in the back knife in hand says their relationships hangin by a strand so shes been on the web lately says maybe shell be my gwen stacy to spite her man and i know shes using me to try to play him i dont care hi suzanne but i shoulda said bye suzanne after the first night but tonight i am ive been a liar been a thief been a lover been a cheat all my sins need holy water feel it washing over me well little one i dont want to admit to something if all its gonna cause is pain the truth and my lies now are falling like the rain so let the river run a onenight stand turned a twonight stand it was come sunlight scram now we hug tight and he found out now she feels deserted and used cause he left so what he did it first to her too now how am i supposed to tell this girl that were through its hard to find the words im aloof nervous and sue dont want this to hurt but what you deserve is the truth dont take it personal i just cant say this in person to you so i revert to the studio like holeinthewall diners dont have to be reserved in a booth i just feel like the person who im turning intos irreversible i preyed on you like its church at the pew and now that i got you i dont want you took advantage in my thirst to pursue why do i do this dirt that i do get on my soapbox and preach my sermon and speech detergent and bleach is burnin the wound cause now with her in the womb we cant bring her in this world shoulda knew to use protection fore i bit into your forbidden fruit fuck ive been a liar been a thief been a lover been a cheat all my sins need holy water feel it washing over me well little one i dont want to admit to something if all its gonna cause is pain the truth and my lies now are falling like the rain so let the river run my names my names river river run call me call me river well let the river run always the bridesmaid never the bride hey fuck can i say if life was a highway and deceit was an enclave id be swerving in five lanes speeds at a high rate like im slidin on ice maybe thats why i may have came at you sideways i cant keep my lies straight but i made you terminate my baby this love triangle left us in a wreck tangled what else can i say it was fun for a while bet i really woulda loved your smile didnt really wanna abort but fuck it whats one more lie to tell our unborn child ive been a liar been a thief been a lover been a cheat all my sins need holy water feel it washing over me well little one i dont want to admit to something if all its gonna cause is pain the truth and my lies now are falling like the rain so let the river run,Revival,album,Universal,hip-hop/rap,12,2017,0,"['Eminem', 'Ed Sheeran']",group_male,94.5,95,48782632.0,62941064,31.4247311827957,14.683695092425207,83.0,"[0, 1]",38,"GB, US",8,0,4,0.142,0.748,0.749,0.0,0.0713,-5.916,0.516,0.659,90.09
top_2018,6KuqAtoeVzxAYOaMveLNpH,Dura,200480,75,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",4,  tiritiritiriritidaddy cuando yo la vi dije si esa mujer fuera para mí perdóname te lo tenía que decir tás dura dura dura dura dura que estás dura mano arriba porque tú te ves bien tás dura mamacita te fuiste de nivel dura mira como brilla tu piel tás dura dímelo dímelo cómo es que e tás dura yo te doy un veinte de diez tás dura dura dura tú eres la máquina la máquina de baile si no tiene a nadie vente pa mi brazos caile ese perfume se siente en el aire algo como argentina tú me traes los buenos aires tá poderosa media escandalosa habrán muchas mujeres pero tú eres otra cosa si fuera un delito eso de que estás hermosa te arresto en mi cama y te pongo las esposas tienes el toque toque toque miren el material edición especial tienes el toque toque toque perdóname te lo tenía que decir tás dura dura dura dura dura que estás dura mano arriba porque tú te ves bien tás dura mamacita te fuiste de nivel dura mira como brilla tu piel tás dura dímelo dímelo cómo es que e tás dura yo te doy un veinte de diez tás dura dura dura me gusta como mueve ese rampampam mi mente maquineando en un planplanplan si me deja en esa curva le doy pampam cuál es tu receta no sé tás pa comerte bien me gusta como mueve ese rampampam mi mente maquineando en un planplanplan si me deja en esa curva le doy pampam tu belleza retumba las otras pa la tumba uno dos y tres vamo a darle la envidia que se calle saludos a toas las nenas que paralizan la calle cómo tú te llamas de dónde tú eres dame el número pa entrar contigo en detalles y tienes el toque toque toque pareces una estrella formando el alboroto tienes el toque toque toque se cae el internet cuando subes una foto cuando yo la vi dije si esa mujer fuera para mí perdóname te lo tenía que decir tás dura dura dura dura dura que estás dura mano arriba porque tú te ves bien tás dura mamacita te fuiste de nivel dura mira como brilla tu piel tás dura dímelo dímelo cómo es que e tás dura yo te doy un veinte de diez tás dura dura dura tú tienes el size otra como tú mami no hay pégate dale boom bye bye que tú tienes el size otra como tú mami no hay pégate dale boom bye bye que tú tienes el size otra como tú mami no hay pégate dale boom bye bye que tú tienes el size otra como tú mami no hay pégate dale boom bye bye yep yeah retumbando las bocinas de seguro dirilidaddy yankee y el disco duro urba rome que pa esta liga no se asomen dura dura dura dy blaze ,Dura,single,Universal,latin/reggaeton,1,2018,0,['Daddy Yankee'],solo_male,92.0,92,17811023.0,17811023,63.494623655913976,13.414482485208143,58.0,[1],43,PR,1,1,4,0.174,0.783,0.84,0.0,0.412,-3.416,0.051,0.839,95.001
top_2018,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,312820,90,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",10,  astro yeah sun is down freezin cold thats how we already know winters here my dawg would probably do it for a louis belt thats just all he know he dont know nothin else i tried to show em yeah i tried to show em yeah yeah yeah yeah yeah goin on you with the pick and roll young la flame he in sicko mode  woo made this here with all the ice on in the booth at the gate outside when they pull up they get me loose yeah jump out boys thats nike boys hoppin out coupes this shit way too big when we pull up give me the loot was off the remy had a papoose had to hit my old town to duck the news two four hour lockdown we made no moves now its 4 am and im back up poppin with the crew i just landed in chase b mixes pop like jamba juice different colored chains think my jeweler really sellin fruits and they chokin man know the crackers wish it was a noose somesomesomesomeone said to win the retreat we all in too deep plplplayin for keeps dont play us for weak to win the retreat we all in too deep plplplayin for keeps dont play us for weak yeah this shit way too formal yall know i dont follow suit stacey dash most of these girls aint got a clue all of these hoes i made off records i produced i might take all my exes and put em all in a group hit my eses i need the bootch bout to turn this function to bonnaroo told her hop in you comin too in the 305 bitches treat me like im uncle luke had to slop the top off its just a roof uh she said where we goin i said the moon we aint even make it to the room she thought it was the ocean its just the pool now i got her open its just the goose who put this shit together im the glue someone said shorty facetimed me out the blue someone said plplayin for keeps someone said motherfuckersomeone said dont play us for weak  yeah astro yeah yeah ayy ayy shes in love with who i am back in high school i used to bus it to the dance now i hit the fbo with duffels in my hands i did half a xan 13 hours til i land had me out like a light ayy yeah like a light ayy yeah like a light ayy slept through the flight ayy knocked for the night ayy 767 man this shit got double bedroom man i still got scores to settle man i crept down the block made a right cut the lights paid the price niggas think its sweet its on sight nothin nice baguettes in my ice jesus christ checks over stripes thats what i like thats what we like lost my respect you not a threat when i shoot my shot that shit wetty like im sheck see the shots that i took wet like im book wet like im lizzie i be spinnin valley circle blocks til im dizzy like where is he no one seen him im tryna clean em shes in love with who i am back in high school i used to bus it to the dance now i hit the fbo with duffels in my hands i did half a xan 13 hours til i land had me out like a light like a light like a light like a light yeah passed the dawgs a celly sendin texts aint sendin kites yeah he said keep that on lock i say you know this shit its stife yeah its absolute yeah im back reboot laferrari to jamba juice yeah we back on the road they jumpin off no parachute yeah shawty in the back she said she workin on her glutes yeah aint by the book yeah this how it look yeah bout a check yeah just check the foots yeah pass this to my daughter ima show her what it took baby mama cover forbes got these other bitches shook yeah ,ASTROWORLD,album,"Independent, Sony",hip-hop/rap,8,2018,1,['Travis Scott'],solo_male,96.0,96,9044735.0,9044735,10.580645161290322,13.002777780690758,97.0,[1],27,US,8,1,4,0.00513,0.834,0.73,0.0,0.124,-3.714,0.222,0.446,155.008
top_2018,1zB4vmk8tFRmM9UULNzbLB,Thunder,187146,85,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",7, just a young gun with a quick fuse i was uptight wanna let loose i was dreaming of bigger things and wanna leave my own life behind not a yes sir not a follower fit the box fit the mold have a seat in the foyer take a number i was lightning before the thunder thunder thunder thunder thun thunder thththunder thunder thunder thunder thun thunder thththunder thunder thunder feel the thunder lightning then the thunder thunder feel the thunder lightning then the thunder thunder thunder thunder kids were laughing in my classes while i was scheming for the masses who do you think you are dreaming bout being a big star they say youre basic they say youre easy youre always riding in the backseat now im smiling from the stage while you were clapping in the nosebleeds thunder thunder thunder thun thunder thththunder thunder thunder thunder thun thunder thththunder thunder thunder feel the thunder lightning then the thunder thunder feel the thunder lightning then the thunder thunder thunder thunder thunder feel the thunder lightning then the thunder thunder thunder feel the thunder lightning then the thunder thunder thunder feel the thunder lightning then the thunder thunder thunder feel the thunder lightning then the thunder thunder thunder feel the thunder lightning then the thunder thunder thunder thunder thun thunder thththunder thunder thunder thunder thun thunder thththunder thunder thunder thunder thun thunder thththunder thunder thunder thunder thun thunder thththunder thunder ,Evolve,album,Universal,indie,6,2017,1,['Imagine Dragons'],group_male,89.0,89,26732083.0,26732083,39.61290322580645,15.284997090116857,82.0,[1],33,US,0,1,4,0.00671,0.605,0.822,0.134,0.147,-4.833,0.0438,0.288,167.997
top_2018,6jA8JUuPCGYjFcgw0AoM5T,Me Niego (feat. Ozuna & Wisin),221653,17,False,[],8,  es difícil abrir mis ojos y ya no verte tu olor en la cama aún sigue intacto te he buscado en mis sueños deseándo tenerte y no encuentro tu rostro por más que trato aún quedan tus retratos en cada rincón de la casa y el silencio me habla de ti es que sobra tanto espacio desde que no estás daría todo lo que hoy me queda por tenerte por que vuelvas es que me niego a perderte a más nunca verte me niego a aceptar que lo nuestro ya se acabó y es que me niego a perderte a más nunca verte me niego a aceptar que lo nuestro ya se acabó no puedo asimilar que ya tú no estás sin ti nada es igual sé que por el mundo no hay otra similar qué tú me hiciste que no te puedo olvidar ay ombe tú me quiere a tu manera mi mente quisiera que otra me quisiera mi corazón dice que por ti espera que porque volviera daría lo que fuera pero es que tú chica con ese piquete dices que me olvidaste y en tus ojos veo que mientes ahora puedo decir sufrir de amor lo que se siente te sacaré e mi mente y eso será de repente pero es que tú chica con ese piquete dices que me olvidaste y en tus ojos veo que mientes ahora puedo decir sufrir de amor lo que se siente te sacaré e mi mente y eso será de repente y es que me niego a perderte a más nunca verte me niego a aceptar que lo nuestro ya se acabó y es que me niego a perderte a más nunca verte me niego a aceptar que lo nuestro ya se acabó me está matando la soledad duele saber que ya no estás quiero pensar que todo esto es mentira y que al llamarte contestarás al llegar la noche regresarás aún podemos intentarlo no te alejes de mi vida llorando de noche muriendo de día viviendo esta agonía no puedo entender que ya no seas mía el círculo se cierra y el dolor me entierra qué difícil es vivir en esta guerra me niego aunque digas que estoy ciego desde que te fuiste soy un andariego a todo compromiso tarde le llego distraído de tu foto no me despego si tú eres mi vida por qué me liquidas yo no provoqué tu partida necesito tu olor necesito tu calor necesito verte encima de mí en ropa interior aún quedan tus retratos en cada rincón de la casa y el silencio me habla de ti es que sobra tanto espacio desde que no estás daría todo lo que hoy me queda por tenerte por que vuelvas es que me niego a perderte a más nunca verte me niego a aceptar que lo nuestro ya se acabó y es que me niego a perderte a más nunca verte me niego a aceptar que lo nuestro ya se acabó ,Me Niego (feat. Ozuna & Wisin),single,Sony,latin/reggaeton,2,2018,0,"['Reik', 'Ozuna', 'Wisin']",group_male,86.33333333333333,93,10679827.666666666,22620630,50.982078853046595,11.454876170771803,65.66666666666667,"[1, 0, 2]",34,"MX, PR",0,0,4,0.0543,0.777,0.779,0.0,0.636,-4.449,0.0972,0.768,94.023
top_2018,4kWO6O1BUXcZmaxitpVUwp,Jackie Chan,215759,79,True,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",11, she say shes too young dont want no man so she gon call her friends now thats a plan i just ordered sushi from japan now your bitch wanna kick it jackie chan drop top how we rollin down on collins south beach look like kelly rowland this might be my destiny she want me to eat it i guess dinners on me know i got the sauce like a fuckin recipe she just wanna do it for the gram she just want this money in my hand ima give it to her when she dance dance dance she gon catch an uber out to calabasas she say shes too young dont want no man so she gon call her friends now thats a plan i just ordered sushi from japan now your bitch wanna kick it jackie chan she say shes too young dont want no man so she gon call her friends now thats a plan i just ordered sushi from japan now your bitch wanna kick it jackie chan now your bitch wanna kick it jackie chan i think you got the wrong impression bout me baby just cause they heard what hood im from they think im crazy okay well maybe just a little crazy cause i admit im crazy bout that lady yeah finger to the world its fuck you pay me run the pussy cause im runnin out of patience no more waitin no no bouncin like a yoyo livin life on fast forward but we fuck in slow mo yeah she say shes too young dont want no man so she gon call her friends now thats a plan i just ordered sushi from japan now your bitch wanna kick it jackie chan she say shes too young dont want no man so she gon call her friends now thats a plan i just ordered sushi from japan now your bitch wanna kick it jackie chan now your bitch wanna kick it jackie chan i cant wait for the show oh oh got that good yeah i know oh oh you should not be alone oh oh all this drink got me throwed oh oh club got me right and i feel so alive she dont want a thing she dont wanna be no wife she just wanna stay all night she just wanna sniff the white cant tell her nothing no cant tell her nothing no she say shes too young dont want no man so she gon call her friends now thats a plan i just ordered sushi from japan now your bitch wanna kick it jackie chan ,Jackie Chan,single,Universal,dance,5,2018,1,"['Tiësto', 'Dzeko', 'Preme', 'Post Malone']",group_male,79.25,95,7441368.75,24646235,23.612903225806452,16.41020673972651,92.0,"[0, 0, 0, 0]",34,"CA, NL, US",3,0,4,0.374,0.747,0.834,0.0,0.0586,-2.867,0.045,0.687,128.005
top_2018,3Vo4wInECJQuz9BIBMOu8i,Finesse - Remix; feat. Cardi B,217288,76,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",7,drop top porsche rollie on my wrist diamonds up and down my chain cardi b straight stuntin cant tell me nothin bossed up and i changed the game its my big bronx boogie got all them girls shook my big fat ass got all them boys hooked i went from dollar bills now we poppin rubber bands bruno sang to me while i do my money dance like ayy flexin on the gram like ayy hit the lil jon okay okay oh yeah we drippin in finesse and getting paid ow ooh dont we look good together theres a reason why they watch all night long yeah i know well turn heads forever so tonight im gonna show you off when im walkin with you i watch the whole room change baby thats what you do no my baby dont play blame it on my confidence oh blame it on your measurements shut that shit down on sight thats right we out here drippin in finesse it dont make no sense out here drippin in finesse you know it you know it we out here drippin in finesse it dont make no sense out here drippin in finesse you know it you know it now slow it down for me baby cause i love the way it feels when we grind yeah our connections so magnetic on the floor nothing can stop us tonight when im walkin with you i watch the whole room change baby thats what you do no my baby dont play blame it on my confidence oh blame it on your measurements shut that shit down on sight thats right we out here drippin in finesse it dont make no sense out here drippin in finesse you know it you know it we out here drippin in finesse it dont make no sense out here drippin in finesse you know it you know it fellas grab your ladies if your lady fine tell her she the one she the one for life ladies grab your fellas and lets do this right if youre on one like me in mind yeah we got it goin on got it goin on dont it feel so good to be us yeah we got it goin on got it goin on girl we got it goin on yeah we got it goin on got it goin on dont it feel so good to be us ayy yeah we got it goin on got it goin on we out here drippin in finesse it dont make no sense out here drippin in finesse you know it you know it we out here drippin in finesse with my baby it dont make no sense out here drippin in finesse you know it you know it yeah we got it goin on got it goin on dont it feel so good to be us ayy yeah we got it goin on got it goin on you know it you know it yeah we got it goin on got it goin on girl we got it dont it feel so good to be us ayy yeah we got it goin on got it goin on you know it you know it,Finesse (Remix) [feat. Cardi B],single,Warner,r&b,12,2017,0,"['Bruno Mars', 'Cardi B']",group_mixed,88.0,89,18077983.5,24960569,29.5,13.963479929275763,82.5,"[0, 2]",30,US,5,0,4,0.0185,0.704,0.859,0.0,0.0215,-4.877,0.0996,0.926,105.115
top_2018,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,207904,79,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",11,took you like a shot thought that i could chase you with a cold evenin let a couple years water down how im feelin about you and every time we talk every single word builds up to this moment and i gotta convince myself i dont want it even though i do you could break my heart in two but when it heals it beats for you i know its forward but its true i wanna hold you when im not supposed to when im lyin close to someone else youre stuck in my head and i cant get you out of it if i could do it all again i know id go back to you i know id go back to you oh i know id go back to you we never got it right playin and replayin old conversations overthinkin every word and i hate it cause its not me and whats the point in hidin everybody knows we got unfinished business and ill regret it if i didnt say this isnt what it could be you could break my heart in two but when it heals it beats for you i know its forward but its true i wanna hold you when im not supposed to when im lyin close to someone else youre stuck in my head and i cant get you out of it if i could do it all again i know id go back to you i know id go back to you i know id go back to you id go back to you id go back to you i know i said i wasnt sure but id go back to you i know id go back to you you can break my heart in two but when it heals it beats for you i know its forward but its true wont lie id go back to you you know my thoughts are runnin loose its just a thing you make me do and i could fight but whats the use i know id go back to you i wanna hold you when im not supposed to when im lyin close to someone else youre stuck in my head and i cant get you out of it if i could do it all again i know id go back to you ill go back to you ill go back to you i know id go back to you id go back to you id go back to you i know id go back to you,Back To You (From 13 Reasons Why – Season 2 Soundtrack),single,Universal,pop,5,2018,1,['Selena Gomez'],solo_female,90.0,90,20432197.0,20432197,50.946236559139784,13.08614068676729,67.0,[0],27,US,6,1,4,0.0945,0.601,0.724,1.68e-06,0.12,-4.856,0.0486,0.508,102.061
top_2018,52okn5MNA47tk87PeZJLEL,Let You Down,212120,83,False,"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",12, feels like were on the edge right now i wish that i could say im proud im sorry that i let you down let you down all these voices in my head get loud i wish that i could shut them out im sorry that i let you down lelelet you down yeah i guess im a disappointment doin everything i can i dont wanna make you disappointed its annoying i just wanna make you feel like everything i ever do was never tryna make an issue for you but i guess the more you thought about everything you were never even wrong in the first place right yeah ima just ignore you walking towards you with my head down lookin at the ground im embarrassed for you paranoia what did i do wrong this time thats parents for you very loyal shoulda had my back but you put a knife in itmy hands are full what else should i carry for you i cared for you but feels like were on the edge right now i wish that i could say im proud im sorry that i let you down lelelet you down all these voices in my head get loud i wish that i could shut them out im sorry that i let you down lelelet you down yeah you dont wanna make this work you just wanna make this worse want me to listen to you but you dont ever hear my words you dont wanna know my hurt yeah let me guess you want an apology probably how can we keep going at a rate like this we cant so i guess ima have to leave please dont come after me i just wanna be alone right now i dont really wanna think at all go ahead just drink it off both know youre gonna call tomorrow like nothings wrong aint that what you always do i feel like every time i talk to you youre in an awful mood what else can i offer you theres nothing left right now i gave it all to you feels like were on the edge right now i wish that i could say im proud im sorry that i let you down lelelet you down all these voices in my head get loud i wish that i could shut them out im sorry that i let you down lelelet you down yeah dont talk down to me thats not gonna work now packed all my clothes and i moved out i dont even wanna go to your house every time i sit on that couch i feel like you lecture me eventually i bet that we coulda made this work and prolly woulda figured things out but i guess im a letdown but its cool i checked out oh you wanna be friends now okay lets put my fake face on and pretend now sit around and talk about the good times that didnt even happen i mean why are you laughing must have missed that joke let me see if i can find a reaction no but at least youre happy feels like were on the edge right now i wish that i could say im proud im sorry that i let you down oh i let you down all these voices in my head get loud and i wish that i could shut them out im sorry that i let you down oh let you down im sorry im so sorry now yeah im sorry that i let you down ,Perception,album,Universal,hip-hop/rap,10,2017,0,['NF'],solo_male,86.0,86,3449165.0,3449165,50.774193548387096,14.033445323860567,75.0,[1],29,US,5,0,4,0.312,0.662,0.714,0.0,0.179,-5.68,0.121,0.464,147.997
top_2018,1gm616Plq4ScqNi7TVkZ5N,Call Out My Name,228373,10,False,[],16, we found each other i helped you out of a broken place you gave me comfort but falling for you was my mistake i put you on top i put you on top i claimed you so proud and openly and when times were rough when times were rough i made sure i held you close to me so call out my name call out my name when i kiss you so gently i want you to stay i want you to stay even though you dont want me girl why cant you wait girl why cant you wait til i fall out of love wont you call out my name girl call out my name and ill be on my way and ill be on my i said i didnt feel nothing baby but i lied i almost cut a piece of myself for your life guess i was just another pit stop til you made up your mind you just wasted my time you were on top i put you on top i claimed you so proud and openly babe and when times were rough when times were rough i made sure i held you close to me so call out my name so call out my name when i kiss you so gently i want you to stay i want you to stay even though you dont want me girl why cant you wait girl why cant you wait til i fall out of loving babe call out my name just call out my name and ill be on my way girl ill be on my on my way on my way on my way on my way ooh on my way on my way on my way on my way on my way on my way ,"My Dear Melancholy,",single,Universal,r&b,3,2018,0,['The Weeknd'],solo_male,98.0,98,20224071.0,20224071,11.774193548387096,13.618345229440278,94.0,[1],30,CA,1,1,3,0.218,0.489,0.598,0.0,0.35,-4.929,0.036,0.172,134.045
